location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Padang,South,No_AC,InsRoof_2,31,28.76,Interior Equipment,2176.06
Padang,South,No_AC,InsRoof_2,31,28.76,Fans,0.0
Padang,South,No_AC,InsRoof_2,31,28.76,Total End Uses,2677.34
Padang,South,No_AC,InsWall_1,32,28.76,Heating,0.0
Padang,South,No_AC,InsWall_1,32,28.76,Cooling,0.0
Padang,South,No_AC,InsWall_1,32,28.76,Interior Lighting,501.28
Padang,South,No_AC,InsWall_1,32,28.76,Interior Equipment,2176.06
Padang,South,No_AC,InsWall_1,32,28.76,Fans,0.0
Padang,South,No_AC,InsWall_1,32,28.76,Total End Uses,2677.34
Padang,South,No_AC,InsWall_2,33,28.76,Heating,0.0
Padang,South,No_AC,InsWall_2,33,28.76,Cooling,0.0
Padang,South,No_AC,InsWall_2,33,28.76,Interior Lighting,501.28
Padang,South,No_AC,InsWall_2,33,28.76,Interior Equipment,2176.06
Padang,South,No_AC,InsWall_2,33,28.76,Fans,0.0
Padang,South,No_AC,InsWall_2,33,28.76,Total End Uses,2677.34
Padang,South,No_AC,LowEWin_1,34,28.76,Heating,0.0
Padang,South,No_AC,LowEWin_1,34,28.76,Cooling,0.0
Padang,South,No_AC,LowEWin_1,34,28.76,Interior Lighting,501.28
Padang,South,No_AC,LowEWin_1,34,28.76,Interior Equipment,2176.06
Padang,South,No_AC,LowEWin_1,34,28.76,Fans,0.0
Padang,South,No_AC,LowEWin_1,34,28.76,Total End Uses,2677.34
Padang,South,No_AC,LowEWin_2,35,28.76,Heating,0.0
Padang,South,No_AC,LowEWin_2,35,28.76,Cooling,0.0
Padang,South,No_AC,LowEWin_2,35,28.76,Interior Lighting,501.28
Padang,South,No_AC,LowEWin_2,35,28.76,Interior Equipment,2176.06
Padang,South,No_AC,LowEWin_2,35,28.76,Fans,0.0
Padang,South,No_AC,LowEWin_2,35,28.76,Total End Uses,2677.34
Padang,South,No_AC,SolarWin_1,36,28.76,Heating,0.0
Padang,South,No_AC,SolarWin_1,36,28.76,Cooling,0.0
Padang,South,No_AC,SolarWin_1,36,28.76,Interior Lighting,501.28
Padang,South,No_AC,SolarWin_1,36,28.76,Interior Equipment,2176.06
Padang,South,No_AC,SolarWin_1,36,28.76,Fans,0.0
Padang,South,No_AC,SolarWin_1,36,28.76,Total End Uses,2677.34
Padang,South,No_AC,SolarWin_2,37,28.76,Heating,0.0
Padang,South,No_AC,SolarWin_2,37,28.76,Cooling,0.0
Padang,South,No_AC,SolarWin_2,37,28.76,Interior Lighting,501.28
Padang,South,No_AC,SolarWin_2,37,28.76,Interior Equipment,2176.06
Padang,South,No_AC,SolarWin_2,37,28.76,Fans,0.0
Padang,South,No_AC,SolarWin_2,37,28.76,Total End Uses,2677.34
Padang,South,No_AC,CeilingFan_1,38,28.76,Heating,0.0
Padang,South,No_AC,CeilingFan_1,38,28.76,Cooling,0.0
Padang,South,No_AC,CeilingFan_1,38,28.76,Interior Lighting,501.28
Padang,South,No_AC,CeilingFan_1,38,28.76,Interior Equipment,2176.06
Padang,South,No_AC,CeilingFan_1,38,28.76,Fans,0.0
Padang,South,No_AC,CeilingFan_1,38,28.76,Total End Uses,2677.34
Padang,South,No_AC,CeilingFan_2,39,28.76,Heating,0.0
Padang,South,No_AC,CeilingFan_2,39,28.76,Cooling,0.0
Padang,South,No_AC,CeilingFan_2,39,28.76,Interior Lighting,501.28
Padang,South,No_AC,CeilingFan_2,39,28.76,Interior Equipment,2176.06
Padang,South,No_AC,CeilingFan_2,39,28.76,Fans,0.0
Padang,South,No_AC,CeilingFan_2,39,28.76,Total End Uses,2677.34
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Heating,0.0
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Cooling,0.0
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Interior Lighting,501.28
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Interior Equipment,2176.06
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Fans,0.0
Padang,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Total End Uses,2677.34
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Heating,0.0
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Cooling,0.0
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Interior Lighting,501.28
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Interior Equipment,2176.06
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Fans,0.0
Padang,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Total End Uses,2677.34
Padang,South,No_AC,Overhang_1,42,28.76,Heating,0.0
Padang,South,No_AC,Overhang_1,42,28.76,Cooling,0.0
Padang,South,No_AC,Overhang_1,42,28.76,Interior Lighting,501.28
Padang,South,No_AC,Overhang_1,42,28.76,Interior Equipment,2176.06
Padang,South,No_AC,Overhang_1,42,28.76,Fans,0.0
Padang,South,No_AC,Overhang_1,42,28.76,Total End Uses,2677.34
Padang,South,No_AC,Shade_1,43,28.76,Heating,0.0
Padang,South,No_AC,Shade_1,43,28.76,Cooling,0.0
Padang,South,No_AC,Shade_1,43,28.76,Interior Lighting,501.28
Padang,South,No_AC,Shade_1,43,28.76,Interior Equipment,2176.06
Padang,South,No_AC,Shade_1,43,28.76,Fans,0.0
Padang,South,No_AC,Shade_1,43,28.76,Total End Uses,2677.34
Padang,South,No_AC,Shade_2,44,28.76,Heating,0.0
Padang,South,No_AC,Shade_2,44,28.76,Cooling,0.0
Padang,South,No_AC,Shade_2,44,28.76,Interior Lighting,501.28
Padang,South,No_AC,Shade_2,44,28.76,Interior Equipment,2176.06
Padang,South,No_AC,Shade_2,44,28.76,Fans,0.0
Padang,South,No_AC,Shade_2,44,28.76,Total End Uses,2677.34
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Heating,0.0
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Cooling,0.0
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Interior Lighting,501.28
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Interior Equipment,2176.06
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Fans,0.0
Padang,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Total End Uses,2677.34
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Heating,0.0
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Cooling,0.0
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Interior Lighting,501.28
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Interior Equipment,2176.06
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Fans,0.0
Padang,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Total End Uses,2677.34
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Heating,0.0
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Cooling,0.0
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Interior Lighting,501.28
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Interior Equipment,2176.06
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Fans,0.0
Padang,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Total End Uses,2677.34
